datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude,year,month
1/17/2014 2:18,las vegas,nv,us,light,180,3 minutes,Blue strobe light floating in red rock around 02:17am.,1/24/2014,36.175,-115.1364,2014.0,1.0
1/17/2014 2:45,orlando,fl,us,cylinder,300,5 minutes,Blue cylinder over east Orlando erratic flying/flashing inject.,1/24/2014,28.5381,-81.3794,2014.0,1.0
1/17/2014 5:00,sweet lake,la,us,sphere,300,5 minutes,Bright &quot;Star-Shaped&quot; object&#44 possibly out of the Atmosphere&#44 that could move up&#44 down and sideways&#44 and Fade in and Out on B,3/18/2014,29.9839,-93.1292,2014.0,1.0
1/17/2014 6:45,maricopa,az,us,sphere,1800,30 minutes,2 bright pulsating stars and three orange orbs.,1/24/2014,33.0581,-112.0469,2014.0,1.0
1/17/2014 8:30,grand junction,co,us,light,1800,30 minutes,Four red lights slowly moving&#44 high above.,1/24/2014,39.0639,-108.55,2014.0,1.0
1/17/2014 11:00,desert center,ca,us,sphere,300,5 minutes,Mystery objects seen over Desert Center Ca and disappeared thru a puff of smoke.,1/24/2014,33.7125,-115.4014,2014.0,1.0
1/17/2014 12:20,glen burnie,md,us,other,300,5 minutes,Boomerang  shaped moving very fast&#44 descending &#44 from northwest to east then back west and then I  lost sight of the object seem to be,1/24/2014,39.1625,-76.625,2014.0,1.0
1/17/2014 13:00,conroe,tx,us,sphere,7,7 seconds,Riding bus looked out window and saw a silver sphere.,1/24/2014,30.3117,-95.4558,2014.0,1.0
1/17/2014 13:00,glenpool,ok,us,unknown,300,5:00,Two streams flying into each other.,1/24/2014,35.9553,-96.0086,2014.0,1.0
1/17/2014 17:00,harrisburg,pa,us,,300,5 minutes,2 fireballs in sky.,1/24/2014,40.2736,-76.8847,2014.0,1.0
1/17/2014 17:10,elkford (canada),bc,,light,10,10 second,As the sun was setting about 4 finger widths above the sun in the west/southwest was what looked like a really bright star even though,1/24/2014,50.0246,-114.9235,2014.0,1.0
1/17/2014 18:00,broomfield,co,us,other,600,10 minutes,Three strange lights in triangular formation&#44 one brighter than any aircraft I have ever seen; one passed overhead.,3/18/2014,39.9206,-105.0861,2014.0,1.0
1/17/2014 18:30,lacey,wa,us,formation,120,~2 minutes,Red and blue light formation seen by 6 people streak from north to south&#44 then back north&#44 hover&#44 then dropped slowly beyond tree line.,1/24/2014,47.0344,-122.8219,2014.0,1.0
1/17/2014 19:30,quartzite,az,,light,240,3-4 minutes,Orange light rising above eastern horizon then traveling easterly out of sight.  ((NUFORC Note:  Witness is pilot.  PD)),1/24/2014,33.6639,-114.2299,2014.0,1.0
1/17/2014 19:35,santa ana,ca,us,light,120,2 minutes,Yellow light in the flight path of a 747 that quickly vanished as the plane got it it&#39s sight  over garden grove ca.,1/24/2014,33.7456,-117.8669,2014.0,1.0
1/17/2014 21:00,raleigh,nc,us,circle,180,3 minutes,Orange light over North Raleigh.,1/24/2014,35.7719,-78.6389,2014.0,1.0
1/17/2014 21:15,muscat (sultanate of oman),,,cigar,15,10-15 seconds,Individually technologically explainable&#44 except speed and collectively improbable.,1/24/2014,23.61,58.54,2014.0,1.0
1/17/2014 22:30,naples,fl,us,light,900,10-15 minutes,Orange and white lights traveling across the sky.,1/24/2014,26.1417,-81.795,2014.0,1.0
1/17/2014 22:35,troy,oh,us,sphere,180,3 minutes,A sphere with several red and white lights&#44 hovering at first and then flew out of sight at lightning speed&#33,1/24/2014,40.0394,-84.2033,2014.0,1.0
1/18/2014 0:00,paterson,nj,us,light,480,8 minutes,Brilliant light coming and going Roaring noise.,1/24/2014,40.9167,-74.1722,2014.0,1.0
1/18/2014 0:10,wichita,ks,us,light,5400,90 minutes,Bright white lights moving around south west Wichita just above cloud cover.,1/24/2014,37.6922,-97.3372,2014.0,1.0
1/18/2014 3:10,denver,co,us,light,120,2 minutes,Green light moving erratically over Stapleton at 3 am.,1/24/2014,39.7392,-104.9842,2014.0,1.0
1/18/2014 8:45,waddell,az,us,light,120,2 minutes,Approximately 12 red lights staying in formation over white tank mountains around 8:45 p.m. Dissapearing one by one.,1/24/2014,33.6114,-112.4264,2014.0,1.0
1/18/2014 9:06,st. george,ut,us,sphere,60,1 minute,High speed&#33 Very colorful&#44 chased by military helicopters a few minutes later.,1/24/2014,37.1042,-113.5833,2014.0,1.0
1/18/2014 10:00,miami beach,fl,us,other,600,10 minutes,I was walking in side my house with my girlfriend when we decided to go outside. so we go&#44walking as normal when we see this bright lik,1/24/2014,25.7903,-80.1303,2014.0,1.0
1/18/2014 18:00,tujunga,ca,us,sphere,300,5 minutes,Saw a reddish light move up from the little tujunga mountain on the south side. The object went up and down very quickly in a perfect a,1/24/2014,34.2522,-118.2875,2014.0,1.0
1/18/2014 18:15,huntersville,nc,us,light,3,3 seconds (twice),Strange light similar to meteorite suddenly turns in perpendicular direction.  Seen again moving across sky and moving up.,1/24/2014,35.4106,-80.8431,2014.0,1.0
1/18/2014 18:20,durham,nc,us,triangle,900,15 minutes,7-8 orange objects forming a triangle and V shape. Stationary position for several minutes.,1/24/2014,35.9939,-78.8989,2014.0,1.0
1/18/2014 19:15,carteret,nj,us,triangle,120,1-2 minutes,Black Triangle craft&#44 very large&#44 whites lights on end only.  Helo on its tale&#44 then craft disappeared.,1/24/2014,40.5772,-74.2286,2014.0,1.0
1/18/2014 20:00,clarksville,tn,us,other,600,10 minutes,A camouflage cloaking invisibility technology.,4/18/2014,36.5297,-87.3594,2014.0,1.0
1/18/2014 20:00,jackson,la,us,sphere,900,15 minutes,18 orange lights following same path making no noise and fading out after passing overhead.,1/24/2014,30.8372,-91.2175,2014.0,1.0
1/18/2014 20:00,tampa,fl,us,sphere,900,15 minutes,Orange lights in the sky.,1/24/2014,27.9472,-82.4586,2014.0,1.0
1/18/2014 20:00,willits,ca,us,fireball,480,8 minutes,Fireballs in the sky over Willits&#44 Ca.,1/24/2014,39.4097,-123.3544,2014.0,1.0
1/18/2014 20:30,huntington,wv,us,fireball,180,3 minutes,Was driving home from store and looked up and saw an orange fire ball in the sky at first i thought it was a meteor but then it hover a,1/24/2014,38.4192,-82.4453,2014.0,1.0
1/18/2014 20:30,roseburg,or,us,oval,7200,2 hours,Slow moving orbs seen slow.,1/24/2014,43.2167,-123.3406,2014.0,1.0
